Doctor ID,Doctor Name,Education,Speciality,Experience,Adress,Location,,,,,,,,,,,,,,,,,,,,,
3484,Asst. Prof. Dr. Rakib Hasan Mohammad,"['MBBS', 'BCS', 'BSMMU.']",NEUROLOGIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3485,Prof. Dr. Murshed Baqui,"['MBBS', 'BCS', 'MD']",NEUROLOGIST,26,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3486,Prof. Dr. A. K. Takib Uddin Ahmed,"['MBBS', 'MD']",NEUROLOGIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3487,Asst. Prof. Dr. Md. Ehasun Uddin Khan,"['MBBS', 'BCS', 'MD']",NEPHROLOGIST,24,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3488,Assoc. Prof. Dr. Nasir Ahmed,"['MBBS', 'MCPS', 'MD']",NEPHROLOGIST,24,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3489,Prof. Dr. Mohammed Ishaque Majumder,"['MBBS', 'BCS', 'MCPS', 'MD']",MEDICINE SPECIALIST,26,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3489,Prof. Dr. Mohammed Ishaque Majumder,"['MBBS', 'BCS', 'MCPS', 'MD']",DIABETOLOGIST,26,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3489,Prof. Dr. Mohammed Ishaque Majumder,"['MBBS', 'BCS', 'MCPS', 'MD']",ENDOCRINOLOGIST,26,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3490,Prof. Dr. Gobinda Chandra Banik,"['MBBS', 'FCPS', 'FSCP (USA)']",MEDICINE SPECIALIST,27,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3491,Prof. Dr. Kaniz Moula,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,24,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3492,Assoc. Prof. Dr. Shamim Ahmed,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,22,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3492,Assoc. Prof. Dr. Shamim Ahmed,"['MBBS', 'FCPS']",RHEUMATOLOGIST,22,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3493,Prof. Dr. Md. Jalilur Rahman,"['MBBS', 'MPH', 'FCPS', 'FRCP', 'FRCP']",HEMATOLOGIST,28,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3494,Asst. prof. Dr. Rokeya Ferdousi,"['MBBS', 'DGO', 'FCPS']",GYNECOLOGISTS,22,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3495,Assoc. Prof. Dr. Nasrin Sultana,"['MBBS', 'FCPS']",GYNECOLOGIST & OBSTETRICIAN,20,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3496,Assoc. Prof. Dr. Juthi Bhowmik,"['MBBS', 'FCPS', 'FCPS']",GYNECOLOGIST & OBSTETRICIAN,24,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3496,Assoc. Prof. Dr. Juthi Bhowmik,"['MBBS', 'FCPS', 'FCPS']",INFERTILITY SPECIALIST,24,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3497,Prof. Dr. Shamima Sultana,"['MBBS', 'DGO', 'MCPS', 'FCPS']",GYNECOLOGIST & OBSTETRICIAN,22,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3498,Prof. Dr. Samsad Jahan Shelly,"['MBBS', 'MS']",GYNECOLOGIST & OBSTETRICIAN,26,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3499,Dr. Dewan Abdul Hakim,['MBBS'],INTERNAL MEDICINE,20,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3500,Dr. Md. Nahid Reza,"['MBBS', 'BCS', 'MS']",GENERAL SURGEON,15,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3500,Dr. Md. Nahid Reza,"['MBBS', 'BCS', 'MS']",COLORECTAL & LAPAROSCOPIC SURGEON,15,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3501,Dr. Mohammad Salim,"['MBBS', 'FCPS', 'MS']",GENERAL SURGEON,15,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3501,Dr. Mohammad Salim,"['MBBS', 'FCPS', 'MS']",COLORECTAL & LAPAROSCOPIC SURGEON,15,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3502,Asst. Prof. Dr. Ahmed Sami-Al-Hasan,"['MBBS', 'BCS', 'FCPS', 'MRCS (ENGLAND)']",GENERAL SURGEON,18,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3502,Asst. Prof. Dr. Ahmed Sami-Al-Hasan,"['MBBS', 'BCS', 'FCPS', 'MRCS (ENGLAND)']",COLORECTAL & LAPAROSCOPIC SURGEON,18,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3503,Asst. Prof. Dr. Gobinda Gain,"['MBBS', 'BCS', 'FCPS', 'MCPS', 'MD']",GASTROENTEROLOGIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3503,Asst. Prof. Dr. Gobinda Gain,"['MBBS', 'BCS', 'FCPS', 'MCPS', 'MD']",MEDICINE SPECIALIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3504,Assoc. Prof. Dr. Mohammad Moin Shahid,"['MBBS', 'DEM']",ENDOCRINOLOGIST,21,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3504,Assoc. Prof. Dr. Mohammad Moin Shahid,"['MBBS', 'DEM']",DIABETOLOGIST,21,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3505,Dr. Abu Nesar Taib,"['MBBS', 'DEM']",ENDOCRINOLOGIST,20,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3506,Assoc. Prof. Dr. Ashim Kumar Biswas,"['MBBS', 'MS', 'FCPS']",OTOLARYNGOLOGISTS (ENT),20,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3507,Dr. Khaleda Khatun,"['MS', 'MPH']",NUTRITIONIST,19,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3508,Dr. Sharmin Chowdhury Rupa,"['MBBS', 'CCD', 'MCCEE (CANADA)', 'MRCP']",DIABETOLOGIST,15,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3509,Dr. Farruk Shahin Rozy,"['MBBS', 'CCD']",DIABETES SPECIALIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3510,Asst. Prof. Dr. Kaniz Shahali Reza Snigdha,"['MBBS', 'FCPS', 'MCPS']",DERMATOLOGIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3511,Prof. Dr. A.K.M. Shariful Islam,"['MBBS', 'DCM', 'DDV']",DERMATOLOGIST,27,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3512,Prof. Dr. S. M. Lutfor Rahman,"['MBBS', 'BCS', 'FCPS']",PULMONOLOGIST,26,Popular Diagnostic Centre Ltd. | Badda,Dhaka,,,,,,,,,,,,,,,,,,,,,
3512,Prof. Dr. S. M. Lutfor Rahman,"['MBBS', 'BCS', 'FCPS']",RESPIRATORY SPECIALIST,26,Popular Diagnostic Centre Ltd. | Badda,Dhaka,,,,,,,,,,,,,,,,,,,,,
3513,Dr. Porimol Kumar Das,"['MBBS', 'MD', 'BSMMU']",PEDIATRIC CARDIOLOGIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3514,Dr. Mohammad Atikur Rahman,"['MBBS', 'BCS', 'MD']",INTERVENTIONAL CARDIOLOGIST,16,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3515,Dr. Md. Rowsan Masud,"['MBBS', 'D-CARD']",CARDIOLOGIST,16,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3516,Dr. Sohel Mahmud,"['MBBS', 'CCD', 'MD']",CARDIOLOGIST,17,Padma Diagnostic Centre Ltd,Dhaka,,,,,,,,,,,,,,,,,,,,,
3517,Assoc. Prof. Dr. U. H Nasera Begum,"['MBBS', 'D-CARD']",CARDIOLOGIST,19,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3517,Assoc. Prof. Dr. U. H Nasera Begum,"['MBBS', 'D-CARD']",MEDICINE SPECIALIST,19,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3518,Dr. Sanjay Chatterjee,['MBBS'],PEDIATRICIAN,15,Dhanmondi Diagnostic & Consultation Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3519,Asst. Prof. Dr. A.F.M. Saidur Rahman,"['MBBS', 'FCPS', 'D-CARD']",CARDIOLOGIST,20,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3519,Asst. Prof. Dr. A.F.M. Saidur Rahman,"['MBBS', 'FCPS', 'D-CARD']",MEDICINE SPECIALIST,20,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3520,Prof. Dr. Nasir Uddin Ahmed,"['MBBS', 'MS', 'FICS (USA)']",CARDIOTHORACIC AND VASCULAR SURGEON,26,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3521,Dr. Kazi Mostafa Sarwar,"['MBBS', 'DTCD', 'DTCE (JAPAN)']",MEDICINE SPECIALIST,16,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3521,Dr. Kazi Mostafa Sarwar,"['MBBS', 'DTCD', 'DTCE (JAPAN)']",PULMONOLOGIST,16,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3522,Dr. Abu Saleh Ahmed,"['MBBS', 'FCPS', 'MD']",NEPHROLOGIST,16,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3522,Dr. Abu Saleh Ahmed,"['MBBS', 'FCPS', 'MD']",MEDICINE SPECIALIST,16,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3523,Dr. Hasan Khalid Md. Munir,"['MBBS', 'D-ORTHO']",ORTHOPEDIC SURGEON,14,Rainbow Heart Ltd. Diagnostic Center,Dhaka,,,,,,,,,,,,,,,,,,,,,
3524,Dr. Nadeem Ahmed,"['MBBS', 'MS']",GENERAL SURGEON,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3524,Dr. Nadeem Ahmed,"['MBBS', 'MS']",LAPAROSCOPIC SURGEON,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3525,Prof. Dr. Rashid-E-Mahbub,"['MBBS', 'FCPS']",GENERAL SURGEON,16,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3526,Dr. Ferdous Mahmud Faisal,"['MBBS', 'BCS']",UROLOGIST,20,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3527,Prof. Dr. Masud Iqbal,['MBBS'],NEPHROLOGIST,25,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3528,Prof. Dr. Swapan Bandyopadhyay,"['MBBS', 'MD', 'M', 'M.PHIL']",RADIOLOGIST,27,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3529,Prof. Md. Mokhles Uddin,"['MBBS', 'FCPS']",RADIOLOGIST,28,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3530,Prof. Dr. Abu Nasir Rizvi,"['MBBS', 'MD']",NEUROLOGIST,27,Comfort Diagnostic Center (Pvt.) Ltd | Dhanmondi,Dhaka,,,,,,,,,,,,,,,,,,,,,
3531,Dr. Abdul Kaium Chowdhury,"['MBBS', 'DDV']",DERMATOLOGIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3532,Prof. Dr. Md. Jahangir Alom,"['MBBS', 'DCH', 'MCPS', 'FCPS']",PEDIATRICIAN,25,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3533,Dr. Md. Shahjahan,['MBBS'],ORTHOPEDIC SURGEON,15,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3534,Dr. Md. Shah Jalal,['MBBS'],ORTHOPEDIC SURGEON,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3535,Dr. B. K. Biswas,"['MBBS', 'DTCD', 'ACCP']",RESPIRATORY SPECIALIST,19,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3536,Dr. M. A. Kabir,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3536,Dr. M. A. Kabir,"['MBBS', 'FCPS']",DIABETOLOGIST,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3537,Dr. Abhijit Pandit,"['MBBS', 'BCS', 'FCPS']",MEDICINE SPECIALIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3538,Dr. A. K. M Aminul Haque,"['MBBS', 'MRCP']",MEDICINE SPECIALIST,19,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3539,Dr. Aminul Hoque,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,16,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3540,Dr. Md. Mazharul Shahin,"['MBBS', 'FCPS', 'MS']",OTOLARYNGOLOGISTS (ENT),17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3541,Dr. Khondaker Mobasher Ahmed,"['MBBS', 'BCS', 'FCPS', 'MD', ' LIVER & DIGESTIVE SYSTEM)']",PEDIATRIC GASTROENTEROLOGIST,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3542,Dr. Abdul Qayum Chowdhury,"['MBBS', 'DVD (DHAKA)', 'M-DERM (INDIA)']",DERMATOLOGIST,14,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3543,Asst. Prof. Dr. Ashraful Alam,"['MBBS', 'D-CARD', 'BCS']",CARDIOLOGIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3544,Assoc. Prof. Dr. Mustafizur Aziz Jami,"['MBBS', 'MCPS', 'MD', 'EP FELLOW (USA)']",CARDIOLOGIST,20,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3544,Assoc. Prof. Dr. Mustafizur Aziz Jami,"['MBBS', 'MCPS', 'MD', 'EP FELLOW (USA)']",MEDICINE SPECIALIST,20,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3545,Dr. Md. Shahidul Islam Rinku,"['MBBS', 'BCS', 'D-ORTHO']",ORTHOPEDIC SURGEON,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3546,Asst. Prof. Dr. Md. Royes Uddin,"['MBBS', 'FCPS', 'MCPS', 'MD']",GASTROENTEROLOGIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3546,Asst. Prof. Dr. Md. Royes Uddin,"['MBBS', 'FCPS', 'MCPS', 'MD']",MEDICINE SPECIALIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3546,Asst. Prof. Dr. Md. Royes Uddin,"['MBBS', 'FCPS', 'MCPS', 'MD']",HEPATOLOGIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3547,Prof. Dr. Masud Iqbal,"['MBBS', 'MD']",NEPHROLOGIST,25,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3548,Prof. Dr. Swapan Kumar Bandyopadhay,"['MBBS', 'MD', 'MPH']",ONCOLOGIST,25,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3549,Prof. Dr. Md. Mokles Uddin,"['MBBS', 'FCPS']",ONCOLOGIST,27,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3550,Dr. Bilkis Begum,"['MBBS', 'BCS', 'MCPS']",GYNECOLOGIST & OBSTETRICIAN,28,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3551,Prof. Dr. Md. Mazharul Shaheen,"['MBBS', 'FCPS', 'MS', 'MMED']",OTOLARYNGOLOGISTS (ENT),27,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3552,Prof. Dr. BK Biswas,"['MBBS', 'DTCD (BSMMU)', 'DTCE (JAPAN)', 'FCCP', 'MPH']",CHEST SPECIALIST,22,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3553,Prof. Dr. Md. Asadul Kabir,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,27,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3553,Prof. Dr. Md. Asadul Kabir,"['MBBS', 'FCPS']",DIABETOLOGIST,27,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3554,Asst. Prof. Dr. Md. Nazmul Huda,"['MBBS', 'BCS', 'FCPS', 'MS']",ORTHOPEDIC SURGEON,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3555,Prof. Dr. Sariya Tasnim,"['MBBS', 'FCPS', 'MS', 'M. ED. (ENGLAND). DIPLOMA IN EPIDEMIOLOGY (ENGLAND)']",GYNECOLOGISTS,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3555,Prof. Dr. Sariya Tasnim,"['MBBS', 'FCPS', 'MS', 'M. ED. (ENGLAND). DIPLOMA IN EPIDEMIOLOGY (ENGLAND)']",INFERTILITY SPECIALIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3556,Asst. Prof. Dr. Mohammad Fakhrul Islam,"['MBBS', 'BCS', 'MD']",NEUROMEDICINE SPECIALIST,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3557,Dr. Dilara Kabir,"['MBBS', 'MD', 'FCPGS (GYNAE & OBS)']",INFERTILITY SPECIALIST,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3557,Dr. Dilara Kabir,"['MBBS', 'MD', 'FCPGS (GYNAE & OBS)']",GYNECOLOGIST & OBSTETRICIAN,17,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3558,Prof. Dr. A.K.M. Aminul Haque,"['MBBS', 'MRCP', 'MRCP', 'FRCP']",MEDICINE SPECIALIST,27,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3559,Prof. Dr. Tapan Kumar Saha,"['MBBS', 'FCPS', 'FELLOW (MIS).']",GENERAL SURGEON,26,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3559,Prof. Dr. Tapan Kumar Saha,"['MBBS', 'FCPS', 'FELLOW (MIS).']",LAPAROSCOPIC SURGEON,26,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3560,Dr. Md. Shahjahan,"['MBBS', 'D-ORTHO']",ORTHOPEDIC SURGEON,19,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3561,Dr. Md. Ruhul Amin Molla Chayan,"['MBBS', 'MS']",ORTHOPEDIST,19,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3562,Dr. Nadim Ahmed,"['MBBS', 'MS', 'FMAS.']",GENERAL SURGEON,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3562,Dr. Nadim Ahmed,"['MBBS', 'MS', 'FMAS.']",COLORECTAL & LAPAROSCOPIC SURGEON,18,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3563,Dr. Sayefa Lubna Mili,"['MBBS', 'FCPS']",PEDIATRICIAN,15,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3564,Assoc. Prof. Dr. Sheikh Azimul Hoque,"['MBBS', 'MD']",PEDIATRICIAN,20,Pan Pacific Hospital Ltd.,Dhaka,,,,,,,,,,,,,,,,,,,,,
3565,DR. M.A. Azad,['MBBS'],ORTHOPEDIST,17,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3566,Dr. Mostafa Hasan Rajib,"['MBBS', 'MD']",DIABETOLOGIST,15,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3566,Dr. Mostafa Hasan Rajib,"['MBBS', 'MD']",ENDOCRINOLOGIST,15,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3567,Dr. M Farhad,"['MBBS', 'BCS', 'MCPS', 'MD']",MEDICINE SPECIALIST,12,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3568,Dr. Sheikh Shamsuzzaman Shuvo,"['MBBS', 'BCS', 'MD']",RESPIRATORY SPECIALIST,15,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3569,Dr. Md. Sirajul Islam Bhuiyan,"['MBBS', 'BCS', 'DCH']",PEDIATRICIAN,16,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3570,Dr. Md. Wahiduzzaman Akanda,"['MBBS', 'DTCD', 'DTCE (JAPAN)', 'MRIT (JAPAN)']",RESPIRATORY SPECIALIST,18,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3571,Dr. Md. Abdus Satter Chowdhury,"['MBBS', 'MS']",ORTHOPEDIST,18,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3572,Asst. Prof. Dr. Md. Mobaraque Hossain Khan,"['MBBS', 'MS']",ORTHOPEDIC SURGEON,18,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3573,Dr. Mohammad Anisur Rahman,"['MBBS', 'MD']",PAIN MANAGEMENT SPECIALIST,15,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3574,Dr. Md. Shahriar Kabir,"['MBBS', 'MS']",NEUROSURGEON,17,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3575,Dr. Saiful Islam,"['MBBS', 'MPH']",GENERAL PHYSICIAN,15,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3576,Dr. M. M. Rahman,"['MBBS', 'DIP – E. MED (RSA)', 'FRACGP (AUSTRALIA)']",GENERAL PHYSICIAN,17,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3577,Assoc. Prof. Dr. Syeda Tabassum Alam,"['MBBS', 'BCS', 'DCH', 'FCPS', 'MD']",PEDIATRIC NEUROLOGIST,20,Central Hospital Limited,Dhaka,,,,,,,,,,,,,,,,,,,,,
3578,Dr. Md. Humayun Kabir PT,"['BSPT', 'MD', 'MD', 'PHD']",PHYSIOTHERAPIST,18,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3579,Dr. Md. Arif Uddin Khan,"['MBBS', 'BCS', 'FCPS']",GENERAL SURGEON,18,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3579,Dr. Md. Arif Uddin Khan,"['MBBS', 'BCS', 'FCPS']",LAPAROSCOPIC SURGEON,18,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3580,Asst. Prof. Dr. Mohammad Moshiur Rahman Rubel,"['MBBS', 'FCPS', 'MRCS (LONDON)', 'FICS (AMERICA)', 'MRCP', ' ENGLAND)']",GENERAL SURGEON,17,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3580,Asst. Prof. Dr. Mohammad Moshiur Rahman Rubel,"['MBBS', 'FCPS', 'MRCS (LONDON)', 'FICS (AMERICA)', 'MRCP', ' ENGLAND)']",LAPAROSCOPIC SURGEON,17,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3581,Asst. Prof. Dr. K.M Reza- Ul –Haq,"['MBBS', 'FCPS']",OTOLARYNGOLOGISTS (ENT),17,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3582,Dr. Ahsanul Karim,['MBBS'],PEDIATRICIAN,10,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3583,Dr. Motahhara Afrin,"['MBBS', 'DCH', ' BSMMU)']",PEDIATRICIAN,13,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3584,Dr. Md. Mahbubur Rahman,"['MBBS', 'MRCP']",MEDICINE SPECIALIST,16,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3585,Dr. Israt Jahan Shimu,"['MBBS', 'BCS', 'MD']",CARDIOLOGIST,13,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3586,Dr. Mousumi Saynal,"['MBBS', 'MRCP', 'FCPS']",MEDICINE SPECIALIST,26,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3587,Dr. Sharmin Jahan Quader,"['MBBS', 'PGFEM (GWU-USA)', 'FCCM (IBMS-USA)', 'FICM', 'BCCPM (WHO)']",CRITICAL CARE SPECIALIST,17,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3588,Dr. Sheikh Munir Hussain,"['MBBS', 'PGFEM (GWU-USA)', 'FCCM (IBMS-USA)', 'FICM', 'BCCPM (WHO)']",CRITICAL CARE SPECIALIST,13,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
3589,Assoc. Prof. Dr. Shafiuddin Mahmood Hussain,"['MBBS', 'DTCD (DU)', 'MS', ' LONDON)']",GASTROENTEROLOGIST,18,Better Life Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
